"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
96,"Description",871,1286,1019.5,1324,2,14,"0.4111","0.3512","0.3666","0.3774","0.4837","0.1367",,"","0.3077","3508","2480",13,0,,,,,,,"0.2203","0.6117","Xxxxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"&kind",95,459.22222222222223,1281,532,1324,"0.2145","0.1852","0.3652","0.3774","0.1367","0.1092","0.0784","","0.2308","3508","2480",13,0,"1.0073","0.4441","0.6117","Amount",104,2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,"","0.6117"
97,"of",1033,1286,1060,1324,2,14,"0.4274","0.4165","0.3666","0.3774","0.0054","0.0054",,"","0.3846","3508","2480",13,0,,,,,,,"0.5000","0.6117","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Description",96,871,1286,1019.5,1324,"0.4111","0.3512","0.3666","0.3774","0.4837","0.1367",,"","0.3077","3508","2480",13,0,,"0.2203","0.6117","Goods",98,1073.5,1286,1141,1324,"0.4601","0.4329","0.3666","0.3774","0.1298","0.3569","0.0690","","0.4615","3508","2480",13,0,"","0.7332","0.6117"
98,"Goods",1073.5,1286,1141,1324,2,14,"0.4601","0.4329","0.3666","0.3774","0.1298","0.3569","0.0690","","0.4615","3508","2480",13,0,,,,,,"","0.7332","0.6117","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",83,"CHARLEROI",1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643",,,,,,,,,,,,,,"",,,,,,,,,"Sales",92,118,1287,188.45454545454544,1321,"0.0760","0.0476","0.3669","0.3766","0.0057","",,"","0.0000","3508","2480",13,0,,"","0.6117","Net",99,1463,1286,1503.909090909091,1324,"0.6064","0.5899","0.3666","0.3774","0.0055","0.1298","0.0926","0.0000","0.5385","3508","2480",13,0,"1.0000","0.9594","0.6117"
99,"Net",1463,1286,1503.909090909091,1324,2,14,"0.6064","0.5899","0.3666","0.3774","0.0055","0.1298","0.0926","0.0000","0.5385","3508","2480",13,0,,,,,,"1.0000","0.9594","0.6117","Xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",72,"CENTRALE",1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389","Gross",108,1462,1324,1536.1666666666667,1365,"0.6194","0.5895","0.3774","0.3891","0.0060","0.3867","0.0000","","0.5000","3508","2480",6,0,"","0.9848","0.8514","Goods",98,1073.5,1286,1141,1324,"0.4601","0.4329","0.3666","0.3774","0.1298","0.3569","0.0690","","0.4615","3508","2480",13,0,"","0.7332","0.6117","weight/",100,1517.5454545454547,1286,1613,1324,"0.6504","0.6119","0.3666","0.3774","0.0315","0.0055",,"0.0000","0.6154","3508","2480",13,0,,"0.1488","0.6117"
100,"weight/",1517.5454545454547,1286,1613,1324,2,14,"0.6504","0.6119","0.3666","0.3774","0.0315","0.0055",,"0.0000","0.6154","3508","2480",13,0,,,,,,,"0.1488","0.6117","xxxxxx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"weight",109,1551,1324,1640,1365,"0.6613","0.6254","0.3774","0.3891","0.2399","0.0060","0.0000","","0.6667","3508","2480",6,0,"","0.0243","0.8514","Net",99,1463,1286,1503.909090909091,1324,"0.6064","0.5899","0.3666","0.3774","0.0055","0.1298","0.0926","0.0000","0.5385","3508","2480",13,0,"1.0000","0.9594","0.6117","Quantity",101,1691,1286,1801,1325,"0.7262","0.6819","0.3666","0.3777","0.0609","0.0315",,"","0.6923","3508","2480",13,0,,"0.3406","0.6117"
101,"Quantity",1691,1286,1801,1325,2,14,"0.7262","0.6819","0.3666","0.3777","0.0609","0.0315",,"","0.6923","3508","2480",13,0,,,,,,,"0.3406","0.6117","Xxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"weight/",100,1517.5454545454547,1286,1613,1324,"0.6504","0.6119","0.3666","0.3774","0.0315","0.0055",,"0.0000","0.6154","3508","2480",13,0,,"0.1488","0.6117","Unit",102,1952,1287,2007.111111111111,1321,"0.8093","0.7871","0.3669","0.3766","0.0056","0.0609","0.0687","","0.7692","3508","2480",13,0,"","0.9164","0.6117"
102,"Unit",1952,1287,2007.111111111111,1321,2,14,"0.8093","0.7871","0.3669","0.3766","0.0056","0.0609","0.0687","","0.7692","3508","2480",13,0,,,,,,"","0.9164","0.6117","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",86,"Order",1922.2,1013,1989.2,1046,"0.8021","0.7751","0.2888","0.2982","0.0378","0.0054","0.0259","0.0687","0.6250","3508","2480",8,0,"0.2741","0.1250","0.6643",,,,,,,,,,,,,,"",,,,,,,,,"Quantity",101,1691,1286,1801,1325,"0.7262","0.6819","0.3666","0.3777","0.0609","0.0315",,"","0.6923","3508","2480",13,0,,"0.3406","0.6117","Rate",103,2020.888888888889,1287,2076,1321,"0.8371","0.8149","0.3669","0.3766","0.0577","0.0056",,"","0.8462","3508","2480",13,0,,"0.0879","0.6117"
103,"Rate",2020.888888888889,1287,2076,1321,2,14,"0.8371","0.8149","0.3669","0.3766","0.0577","0.0056",,"","0.8462","3508","2480",13,0,,,,,,,"0.0879","0.6117","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Unit",102,1952,1287,2007.111111111111,1321,"0.8093","0.7871","0.3669","0.3766","0.0056","0.0609","0.0687","","0.7692","3508","2480",13,0,"","0.9164","0.6117","Amount",104,2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,"","0.6117"
104,"Amount",2219,1286,2325,1321,2,14,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,,,,,,"","0.6117","Xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"EUR",110,2235,1324,2307,1365,"0.9302","0.9012","0.3774","0.3891","","0.2399","0.0009","","0.8333","3508","2480",6,0,"","","0.8514","Rate",103,2020.888888888889,1287,2076,1321,"0.8371","0.8149","0.3669","0.3766","0.0577","0.0056",,"","0.8462","3508","2480",13,0,,"0.0879","0.6117",,,,,,,,,,,"",,,,,,,,,,,
105,"No.",118,1328,163,1362,2,15,"0.0657","0.0476","0.3786","0.3883","0.8355","","0.0020","","0.0000","3508","2480",6,0,,,,,,"","","0.8514","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",92,"Sales",118,1287,188.45454545454544,1321,"0.0760","0.0476","0.3669","0.3766","0.0057","",,"","0.0000","3508","2480",13,0,,"","0.6117",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"EUR",110,2235,1324,2307,1365,"0.9302","0.9012","0.3774","0.3891","","0.2399","0.0009","","0.8333","3508","2480",6,0,"","","0.8514"
106,"of",400,1322,429.42857142857144,1371,2,15,"0.1732","0.1613","0.3769","0.3908","0.0059","0.0956","0.0792","0.0097","0.1667","3508","2480",6,0,,,,,,"0.8910","0.9415","0.8514","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",82,"BELGIUM",341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729","No.",105,118,1328,163,1362,"0.0657","0.0476","0.3786","0.3883","0.8355","","0.0020","","0.0000","3508","2480",6,0,"","","0.8514","pkgs",107,444.14285714285717,1322,503,1371,"0.2028","0.1791","0.3769","0.3908","0.3867","0.0059","","0.1673","0.3333","3508","2480",6,0,"-0.0034","0.0151","0.8514"
107,"pkgs",444.14285714285717,1322,503,1371,2,15,"0.2028","0.1791","0.3769","0.3908","0.3867","0.0059","","0.1673","0.3333","3508","2480",6,0,,,,,,"-0.0034","0.0151","0.8514","xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",95,"&kind",459.22222222222223,1281,532,1324,"0.2145","0.1852","0.3652","0.3774","0.1367","0.1092","0.0784","","0.2308","3508","2480",13,0,"1.0073","0.4441","0.6117","Number",140,433.1481481481481,1958,520.037037037037,1992,"0.2097","0.1747","0.5582","0.5678","0.0572","0.0058","0.1673","0.3273","0.6000","3508","2480",5,0,"0.3383","0.0926","0.8066","of",106,400,1322,429.42857142857144,1371,"0.1732","0.1613","0.3769","0.3908","0.0059","0.0956","0.0792","0.0097","0.1667","3508","2480",6,0,"0.8910","0.9415","0.8514","Gross",108,1462,1324,1536.1666666666667,1365,"0.6194","0.5895","0.3774","0.3891","0.0060","0.3867","0.0000","","0.5000","3508","2480",6,0,"","0.9848","0.8514"
108,"Gross",1462,1324,1536.1666666666667,1365,2,15,"0.6194","0.5895","0.3774","0.3891","0.0060","0.3867","0.0000","","0.5000","3508","2480",6,0,,,,,,"","0.9848","0.8514","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",99,"Net",1463,1286,1503.909090909091,1324,"0.6064","0.5899","0.3666","0.3774","0.0055","0.1298","0.0926","0.0000","0.5385","3508","2480",13,0,"1.0000","0.9594","0.6117",,,,,,,,,,,,,,"",,,,,,,,,"pkgs",107,444.14285714285717,1322,503,1371,"0.2028","0.1791","0.3769","0.3908","0.3867","0.0059","","0.1673","0.3333","3508","2480",6,0,"-0.0034","0.0151","0.8514","weight",109,1551,1324,1640,1365,"0.6613","0.6254","0.3774","0.3891","0.2399","0.0060","0.0000","","0.6667","3508","2480",6,0,"","0.0243","0.8514"
109,"weight",1551,1324,1640,1365,2,15,"0.6613","0.6254","0.3774","0.3891","0.2399","0.0060","0.0000","","0.6667","3508","2480",6,0,,,,,,"","0.0243","0.8514","xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",100,"weight/",1517.5454545454547,1286,1613,1324,"0.6504","0.6119","0.3666","0.3774","0.0315","0.0055",,"0.0000","0.6154","3508","2480",13,0,,"0.1488","0.6117",,,,,,,,,,,,,,"",,,,,,,,,"Gross",108,1462,1324,1536.1666666666667,1365,"0.6194","0.5895","0.3774","0.3891","0.0060","0.3867","0.0000","","0.5000","3508","2480",6,0,"","0.9848","0.8514","EUR",110,2235,1324,2307,1365,"0.9302","0.9012","0.3774","0.3891","","0.2399","0.0009","","0.8333","3508","2480",6,0,"","","0.8514"
110,"EUR",2235,1324,2307,1365,2,15,"0.9302","0.9012","0.3774","0.3891","","0.2399","0.0009","","0.8333","3508","2480",6,0,,,,,,"","","0.8514","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",104,"Amount",2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,"","0.6117",,,,,,,,,,,,,,"",,,,,,,,,"weight",109,1551,1324,1640,1365,"0.6613","0.6254","0.3774","0.3891","0.2399","0.0060","0.0000","","0.6667","3508","2480",6,0,"","0.0243","0.8514",,,,,,,,,,,"",,,,,,,,,,,
111,"Commision",159,1405,300.3529411764706,1442,2,16,"0.1211","0.0641","0.4005","0.4111","0.0063","","0.0239","0.0114","0.0000","3508","2480",3,0,,,,,,"0.6774","","0.8729","Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",93,"Order",202.54545454545453,1287,273,1321,"0.1101","0.0817","0.3669","0.3766","0.7847","0.0057","0.0239","0.0239","0.0769","3508","2480",13,0,"0.5000","0.0072","0.6117","Insurance",114,157,1482,281.2,1521,"0.1134","0.0633","0.4225","0.4336","0.1995","","0.0114","0.0111","0.0000","3508","2480",2,0,"0.5063","","0.9249",,,,,,,,,,,,"",,,,,,,,,,,"Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729"
112,"Payable",316.05882352941177,1405,426,1442,2,16,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,,,,,,"0.5028","0.0429","0.8729","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",82,"BELGIUM",341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","Name",131,323,1799,383,1834,"0.1544","0.1302","0.5128","0.5228","0.0827","0.0060","0.0117","0.0137","0.5000","3508","2480",4,0,"0.4607","0.0682","0.8464","Commision",111,159,1405,300.3529411764706,1442,"0.1211","0.0641","0.4005","0.4111","0.0063","","0.0239","0.0114","0.0000","3508","2480",3,0,"0.6774","","0.8729","0.00",113,776,1404,840,1442,"0.3387","0.3129","0.4002","0.4111","","0.1411",,"","0.6667","3508","2480",3,0,,"","0.8729"
113,"0.00",776,1404,840,1442,2,16,"0.3387","0.3129","0.4002","0.4111","","0.1411",,"","0.6667","3508","2480",3,0,,,,,,,"","0.8729","0?00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729",,,,,,,,,,,"",,,,,,,,,,,
114,"Insurance",157,1482,281.2,1521,2,17,"0.1134","0.0633","0.4225","0.4336","0.1995","","0.0114","0.0111","0.0000","3508","2480",2,0,,,,,,"0.5063","","0.9249","Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",111,"Commision",159,1405,300.3529411764706,1442,"0.1211","0.0641","0.4005","0.4111","0.0063","","0.0239","0.0114","0.0000","3508","2480",3,0,"0.6774","","0.8729","Freight",116,156,1560,247,1604,"0.0996","0.0629","0.4447","0.4572","0.2133","","0.0111","0.0105","0.0000","3508","2480",2,0,"0.5132","","0.9375",,,,,,,,,,,,"",,,,,,,,,,,"0.00",115,776,1483,838,1521,"0.3379","0.3129","0.4227","0.4336","","0.1995",,"0.0339","0.5000","3508","2480",2,0,,"","0.9249"
115,"0.00",776,1483,838,1521,2,17,"0.3379","0.3129","0.4227","0.4336","","0.1995",,"0.0339","0.5000","3508","2480",2,0,,,,,,,"","0.9249","0?00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Country",123,710.75,1640,807,1680,"0.3254","0.2866","0.4675","0.4789","","0.0055",,"","0.8333","3508","2480",6,0,,"","0.8493","Insurance",114,157,1482,281.2,1521,"0.1134","0.0633","0.4225","0.4336","0.1995","","0.0114","0.0111","0.0000","3508","2480",2,0,"0.5063","","0.9249",,,,,,,,,,,"",,,,,,,,,,,
116,"Freight",156,1560,247,1604,2,18,"0.0996","0.0629","0.4447","0.4572","0.2133","","0.0111","0.0105","0.0000","3508","2480",2,0,,,,,,"0.5132","","0.9375","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",114,"Insurance",157,1482,281.2,1521,"0.1134","0.0633","0.4225","0.4336","0.1995","","0.0114","0.0111","0.0000","3508","2480",2,0,"0.5063","","0.9249","Place",118,158,1641,222.72222222222223,1680,"0.0898","0.0637","0.4678","0.4789","0.1968","","0.0105","0.0120","0.0000","3508","2480",6,0,"0.4684","","0.8493",,,,,,,,,,,,"",,,,,,,,,,,"0.00",117,776,1563,840,1601,"0.3387","0.3129","0.4456","0.4564","","0.2133",,"","0.5000","3508","2480",2,0,,"","0.9375"
117,"0.00",776,1563,840,1601,2,18,"0.3387","0.3129","0.4456","0.4564","","0.2133",,"","0.5000","3508","2480",2,0,,,,,,,"","0.9375","0?00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Freight",116,156,1560,247,1604,"0.0996","0.0629","0.4447","0.4572","0.2133","","0.0111","0.0105","0.0000","3508","2480",2,0,"0.5132","","0.9375",,,,,,,,,,,"",,,,,,,,,,,
118,"Place",158,1641,222.72222222222223,1680,2,19,"0.0898","0.0637","0.4678","0.4789","0.1968","","0.0105","0.0120","0.0000","3508","2480",6,0,,,,,,"0.4684","","0.8493","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",116,"Freight",156,1560,247,1604,"0.0996","0.0629","0.4447","0.4572","0.2133","","0.0111","0.0105","0.0000","3508","2480",2,0,"0.5132","","0.9375","Port",124,159,1722,212.63636363636363,1758,"0.0857","0.0641","0.4909","0.5011","0.0649","","0.0120","0.0117","0.0000","3508","2480",5,0,"0.5060","","0.8621",,,,,,,,,,,,"",,,,,,,,,,,"Country",123,710.75,1640,807,1680,"0.3254","0.2866","0.4675","0.4789","","0.0055",,"","0.8333","3508","2480",6,0,,"","0.8493"
119,"of",235.66666666666669,1641,261.5555555555556,1680,2,19,"0.1055","0.0950","0.4678","0.4789","0.0052","0.0052","0.0342","0.0339","0.1667","3508","2480",6,0,,,,,,"0.5021","0.5000","0.8493","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",114,"Insurance",157,1482,281.2,1521,"0.1134","0.0633","0.4225","0.4336","0.1995","","0.0114","0.0111","0.0000","3508","2480",2,0,"0.5063","","0.9249","Bank",130,248,1799,308,1834,"0.1242","0.1000","0.5128","0.5228","0.0060","0.0060","0.0117","0.0353","0.2500","3508","2480",4,0,"0.2485","0.5000","0.8464","Place",118,158,1641,222.72222222222223,1680,"0.0898","0.0637","0.4678","0.4789","0.1968","","0.0105","0.0120","0.0000","3508","2480",6,0,"0.4684","","0.8493","Country",120,274.50000000000006,1641,365.1111111111112,1680,"0.1472","0.1107","0.4678","0.4789","0.1394","0.0209","0.0567","0.0120","0.3333","3508","2480",6,0,"0.8257","0.1303","0.8493"
120,"Country",274.50000000000006,1641,365.1111111111112,1680,2,19,"0.1472","0.1107","0.4678","0.4789","0.1394","0.0209","0.0567","0.0120","0.3333","3508","2480",6,0,,,,,,"0.8257","0.1303","0.8493","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",112,"Payable",316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729","Loading",126,266.27272727272725,1722,360.1363636363636,1758,"0.1452","0.1074","0.4909","0.5011","0.0054","0.0216","0.0120","0.0353","0.4000","3508","2480",5,0,"0.2530","0.8000","0.8621","Place",118,158,1641,222.72222222222223,1680,"0.0898","0.0637","0.4678","0.4789","0.1968","","0.0105","0.0120","0.0000","3508","2480",6,0,"0.4684","","0.8493","Country",123,710.75,1640,807,1680,"0.3254","0.2866","0.4675","0.4789","","0.0055",,"","0.8333","3508","2480",6,0,,"","0.8493"
121,"96",587,1640,614.5,1680,2,19,"0.2478","0.2367","0.4675","0.4789","0.0055","0.0895",,"","0.5000","3508","2480",6,0,,,,,,,"0.9416","0.8493","00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Country",120,274.50000000000006,1641,365.1111111111112,1680,"0.1472","0.1107","0.4678","0.4789","0.1394","0.0209","0.0567","0.0120","0.3333","3508","2480",6,0,"0.8257","0.1303","0.8493","Other",122,628.25,1640,697,1680,"0.2810","0.2533","0.4675","0.4789","0.0055","0.1635",,"","0.6667","3508","2480",6,0,,"0.9672","0.8493"
